Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-07-02 00:34:21,22.26.43.184,22.50.49.117,36836,61879,TCP,285,Data,FTP,Explicabo expedita veniam quaerat. Quisquam voluptates consequatur iure cupiditate sunt. Quidem quia magnam impedit unde. Sed reiciendis ex quae magnam.,,10.97,,Malware,Known Pattern A,Logged,Low,Romil Bora,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5785-03-20 15:23:51 Firefox/3.8,Segment C,"Tiruppur, Rajasthan",155.61.46.86,Log Data,Alert Data,Server
2022-12-03 02:27:20,159.79.143.244,113.168.208.120,59952,64738,TCP,1337,Control,FTP,Incidunt eius officia cupiditate fugit molestias distinctio. Alias vel odit illum ducimus veritatis.,,33.14,,DDoS,Known Pattern A,Logged,Low,Nitara Ghose,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/17.1h3658.0 Mobile/23D616 Safari/533.1",Segment A,"Mumbai, Assam",,,,Firewall
2022-03-22 05:59:30,108.174.185.41,17.150.116.113,33744,45166,TCP,1035,Control,DNS,Enim quia deserunt corporis esse excepturi alias. Dolore suscipit unde quod ducimus quibusdam. Rem dignissimos at quaerat sit mollitia. Porro dolor commodi quae laudantium iste ratione cumque.,,82.24,Alert Triggered,Malware,Known Pattern B,Blocked,High,Aniruddh Maharaj,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/45.0.897.0 Safari/531.1",Segment A,"Secunderabad, Haryana",,Log Data,,Server
2021-10-10 18:12:37,221.151.165.62,181.83.197.111,12887,38995,TCP,1455,Data,HTTP,Voluptates magni tempore commodi. Officia possimus dolorem maxime aut dolores. Cumque suscipit architecto rem cupiditate.,IoC Detected,49.9,,DDoS,Known Pattern A,Logged,High,Piya Cheema,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6408-09-06 06:30:24 Firefox/14.0,Segment C,"Bhiwandi, Jharkhand",,Log Data,Alert Data,Firewall
2023-09-07 17:33:10,168.80.4.238,15.18.137.179,25869,62476,ICMP,1281,Data,HTTP,Cupiditate ad accusamus labore rem reiciendis quam quasi. Fuga mollitia perspiciatis labore.,IoC Detected,92.05,,Malware,Known Pattern B,Logged,Medium,Advika Sharma,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.2.1 (KHTML, like Gecko) Version/4.1 Safari/533.2.1",Segment C,"Malegaon, Assam",55.106.242.195,Log Data,,Firewall
2022-04-29 17:35:25,87.126.201.119,47.69.237.144,16444,60744,ICMP,624,Control,HTTP,"Aperiam totam magni dolorem aliquid ut quod. Saepe minima doloribus cupiditate laborum amet.
Eos sunt sequi ad ratione quaerat. Quisquam cupiditate provident ipsum tempora commodi amet iusto.",,19.6,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Saanvi Devi,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/14.0.828.0 Safari/536.2",Segment B,"Mango, Gujarat",,,,Firewall
2023-03-23 08:22:18,116.171.85.80,79.207.182.101,21228,16629,TCP,320,Data,HTTP,"Quo dolorem nisi alias asperiores at. Consectetur sed laudantium fugit autem.
Minima impedit excepturi eum.",,71.2,,Malware,Known Pattern B,Blocked,Low,Kashvi Dada,Mozilla/5.0 (Android 7.1.2; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,Segment A,"Jamshedpur, West Bengal",46.45.136.108,Log Data,Alert Data,Server
2022-08-08 07:07:57,90.243.169.191,180.181.47.189,14567,13839,TCP,1137,Data,FTP,Veritatis voluptas quaerat provident quae nostrum ab rem. Beatae reiciendis accusantium ut nostrum consectetur. Aliquid nam expedita labore placeat.,IoC Detected,99.17,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Kartik Dua,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/19.0.870.0 Safari/536.2",Segment A,"Mirzapur, Gujarat",,,Alert Data,Firewall
2022-03-14 22:44:42,97.40.85.252,157.232.114.73,6644,13632,ICMP,1170,Control,FTP,"Cum quam occaecati in vitae tempore. Alias nihil vitae reprehenderit. Magni hic corporis doloribus sit est accusamus.
Iusto nihil fugiat.",,93.27,,DDoS,Known Pattern B,Ignored,Medium,Yashvi Raman,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),Segment C,"Raichur, Kerala",,Log Data,,Firewall
2021-02-09 09:14:36,200.21.181.160,56.47.37.235,16726,43011,UDP,888,Control,DNS,"Nihil tenetur voluptate ex. Incidunt sequi reiciendis debitis minus.
Voluptatem ad saepe perferendis recusandae nisi asperiores. Repellat ipsam dignissimos cumque minima est.",IoC Detected,96.57,,DDoS,Known Pattern A,Logged,High,Vedika Khosla,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2 rv:2.0; ja-JP) AppleWebKit/531.5.5 (KHTML, like Gecko) Version/4.0.5 Safari/531.5.5",Segment C,"Ranchi, West Bengal",200.229.221.205,Log Data,,Firewall
2020-04-21 13:20:15,217.189.250.231,110.198.19.71,44450,61997,UDP,274,Control,HTTP,"Tenetur aliquam quas sint asperiores. Corporis magnam dolorum dolores numquam tenetur.
Aliquam eos eos repudiandae velit in dolorem. Veritatis ratione illo autem. Similique sapiente eius.",IoC Detected,53.47,Alert Triggered,Malware,Known Pattern B,Ignored,High,Myra Shan,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/53.0.800.0 Mobile/19U496 Safari/532.2",Segment A,"Bareilly, Maharashtra",69.126.74.194,,Alert Data,Server
2023-06-08 06:10:05,111.135.49.53,139.251.32.217,34207,38308,UDP,1052,Control,FTP,Necessitatibus facilis adipisci. Assumenda doloremque asperiores voluptas. Aliquid necessitatibus atque maiores cumque non.,,33.98,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Jayesh Kamdar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/27.0.888.0 Safari/531.1",Segment C,"Ludhiana, Assam",,,,Server
2022-10-25 04:58:59,124.154.180.243,218.94.50.245,15924,6439,UDP,749,Control,HTTP,Voluptas cum placeat assumenda enim. Ut ut repudiandae rem. Officiis maxime repellat.,,20.32,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Hunar Gill,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.43.5 (KHTML, like Gecko) Version/4.0 Safari/534.43.5",Segment B,"Pondicherry, Madhya Pradesh",16.180.54.25,,Alert Data,Firewall
2020-12-13 16:35:44,47.219.97.9,176.96.70.74,4384,24817,TCP,638,Control,HTTP,Omnis ipsa eos numquam architecto rem. Sunt ad facilis nobis placeat soluta. Autem veritatis ullam cumque magnam impedit harum nisi.,,11.02,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Armaan Jain,Mozilla/5.0 (Android 5.0.2; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,Segment A,"Vijayanagaram, Uttarakhand",165.26.115.194,,,Server
2022-09-10 23:22:20,189.201.57.0,24.238.201.22,43296,43580,UDP,558,Data,FTP,Soluta nostrum dolor rem est adipisci. Quisquam esse libero voluptatum corporis.,IoC Detected,77.94,,DDoS,Known Pattern B,Ignored,Low,Pranay Dani,Opera/8.29.(X11; Linux i686; ha-NG) Presto/2.9.173 Version/12.00,Segment B,"Jhansi, Haryana",,Log Data,Alert Data,Firewall
2020-10-21 15:10:48,73.16.8.1,169.17.0.185,25124,50900,ICMP,1411,Control,HTTP,Temporibus ipsam corporis voluptas fuga tempore error.,,84.9,,Malware,Known Pattern B,Logged,High,Kiara Krishnan,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.892.0 Safari/533.0",Segment B,"Satna, Nagaland",56.239.201.180,Log Data,,Server
2023-08-13 02:01:00,122.224.107.192,90.119.55.7,29202,31321,UDP,406,Control,DNS,Nam tenetur ad vero molestiae. Consequuntur optio aliquid sunt fuga culpa. Officiis beatae corporis provident beatae nemo. Voluptate quo illo reiciendis.,,84.86,,Intrusion,Known Pattern A,Ignored,Medium,Hridaan Chacko,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),Segment A,"Bulandshahr, West Bengal",,Log Data,Alert Data,Server
2020-08-29 11:26:33,26.7.20.32,143.31.219.51,45627,51003,ICMP,572,Data,HTTP,"Harum ratione neque consequatur. Itaque beatae perspiciatis beatae quae doloremque.
Cumque quaerat nihil accusantium atque. Quia esse cupiditate dolor.",IoC Detected,74.04,,Intrusion,Known Pattern A,Blocked,High,Chirag Sarin,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ko-KR) AppleWebKit/533.10.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.10.4",Segment C,"Jamalpur, Andhra Pradesh",91.3.126.171,Log Data,,Server
2020-09-01 04:22:38,119.83.94.180,168.55.145.186,43838,63098,UDP,1478,Control,HTTP,"Quam quos aperiam harum incidunt. Illo veniam non molestias sit nam tempora.
Rem ipsam recusandae. Pariatur error ducimus voluptatum nam quo. Magnam rerum laboriosam expedita odit eaque repellat rem.",,94.86,Alert Triggered,Malware,Known Pattern A,Blocked,High,Tushar Hans,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/35.0.842.0 Safari/535.2",Segment C,"Salem, Madhya Pradesh",166.180.197.90,Log Data,Alert Data,Server
2020-07-16 05:16:47,20.247.207.2,46.12.227.122,52531,38781,ICMP,779,Data,DNS,"Molestiae ut delectus nobis. Iste minima magnam. Est fugiat doloribus omnis debitis. Recusandae accusamus culpa deleniti minima debitis sequi.
Totam voluptatibus inventore eos.",,0.22,,Intrusion,Known Pattern B,Blocked,Low,Indrans Ramakrishnan,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),Segment A,"Satna, Himachal Pradesh",,Log Data,,Server
2021-09-16 04:24:25,96.28.5.241,166.185.19.7,15611,56202,ICMP,946,Control,DNS,Numquam doloremque hic corporis illum. Recusandae illum a exercitationem ut quidem laborum. Necessitatibus quisquam nostrum commodi.,IoC Detected,61.6,,DDoS,Known Pattern B,Blocked,High,Bhavin Chaudry,Opera/8.12.(Windows NT 6.2; ber-MA) Presto/2.9.179 Version/12.00,Segment A,"Bally, Mizoram",,Log Data,Alert Data,Firewall
2021-07-16 15:28:36,115.92.135.197,66.92.124.44,46523,2840,ICMP,1446,Data,DNS,"Nobis nemo dolore animi mollitia dolore. Asperiores placeat eveniet aperiam.
Adipisci consequatur doloremque eligendi. Quis facere minima eum minus exercitationem.",IoC Detected,3.6,,Malware,Known Pattern A,Ignored,High,Chirag Ranganathan,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2152-07-22 11:31:59 Firefox/4.0,Segment B,"Tadipatri, Bihar",,Log Data,Alert Data,Firewall
2022-06-02 02:27:44,181.175.126.120,70.128.119.226,36695,11944,ICMP,339,Data,DNS,"Sint consectetur vero ducimus harum culpa quo.
Explicabo mollitia animi ipsum iste hic. Pariatur sunt similique cumque at quaerat. Saepe recusandae sed sed aperiam.",IoC Detected,1.28,,DDoS,Known Pattern B,Logged,High,Kiara Sinha,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.7p4273.0 Mobile/08H353 Safari/531.1",Segment B,"Surendranagar Dudhrej, Arunachal Pradesh",,,,Server
2020-09-14 08:08:29,101.149.122.51,14.90.214.181,33212,5115,ICMP,1221,Control,FTP,"Deleniti aperiam facilis necessitatibus asperiores. Perferendis minima aliquam necessitatibus incidunt assumenda.
Minima sint necessitatibus iusto placeat. Vel quos velit ipsam.",IoC Detected,15.61,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Reyansh Bhatnagar,Opera/9.51.(Windows 98; Win 9x 4.90; eu-FR) Presto/2.9.186 Version/10.00,Segment A,"Udupi, Maharashtra",,,,Firewall
2021-10-01 01:38:34,10.136.9.217,47.253.194.5,48066,21470,UDP,1311,Control,FTP,Minus cum quibusdam beatae repudiandae. Nihil voluptatibus cum quis autem consectetur quasi. Consequatur doloribus reprehenderit id.,IoC Detected,32.07,,Malware,Known Pattern A,Logged,High,Shlok Banik,Opera/8.14.(Windows NT 5.0; cv-RU) Presto/2.9.168 Version/10.00,Segment C,"Proddatur, Manipur",98.223.209.117,Log Data,,Firewall
2020-03-09 20:06:13,74.224.145.192,83.79.2.250,18627,9255,TCP,1424,Control,DNS,Nisi dolore corrupti quisquam aspernatur explicabo. Minus laborum accusantium atque nam culpa. Molestiae veniam architecto temporibus voluptates quas cum.,IoC Detected,0.77,Alert Triggered,DDoS,Known Pattern A,Logged,High,Lakshay Ratti,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/14.0.853.0 Safari/536.2",Segment B,"Jalgaon, Jharkhand",,,,Firewall
2023-01-29 15:42:08,141.165.53.247,3.171.18.185,32845,35795,ICMP,1211,Control,HTTP,Quam earum nulla nihil minima neque. Sequi distinctio inventore perferendis.,,30.74,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Anahita Vyas,Opera/8.15.(Windows 95; ayc-PE) Presto/2.9.185 Version/10.00,Segment C,"Thrissur, Punjab",,,Alert Data,Server
2023-01-14 01:35:59,169.160.254.235,108.164.235.118,26902,11752,UDP,364,Control,DNS,"Doloribus quae aut consequatur dolores. Minima porro temporibus. Id adipisci sequi hic nemo sed ratione.
Laborum iure magnam ut soluta. Atque quibusdam velit officiis possimus quos cumque.",,83.52,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Krish Sandhu,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:5.0; fil-PH) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/5.0.1 Safari/534.28.7",Segment A,"Jaunpur, Bihar",,,Alert Data,Firewall
2021-05-14 05:01:49,100.174.151.43,157.177.162.239,17644,19302,ICMP,1477,Data,DNS,Hic occaecati reiciendis ipsam dolor alias. Veritatis adipisci qui doloribus beatae ipsa. Occaecati dolor totam incidunt iure rerum.,IoC Detected,49.73,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Tejas Kota,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.5.6 (KHTML, like Gecko) Version/4.1 Safari/534.5.6",Segment A,"Kottayam, Sikkim",,,,Server
2020-04-10 19:17:31,71.113.9.56,192.255.158.99,51964,43955,TCP,942,Control,HTTP,Modi sed dolorum assumenda exercitationem commodi modi. Excepturi ab perferendis deleniti commodi porro. Architecto occaecati eligendi harum.,,52.24,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Rati Khosla,Opera/9.55.(Windows NT 5.2; eo-US) Presto/2.9.172 Version/10.00,Segment B,"Rajahmundry, Andhra Pradesh",105.186.147.137,Log Data,Alert Data,Firewall
2023-02-27 08:52:58,47.20.241.83,34.155.218.138,7623,1855,UDP,1201,Data,FTP,Eum cum ipsam corporis eius optio maiores. Reprehenderit totam animi perferendis blanditiis perferendis consectetur.,IoC Detected,52.37,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Jayan Choudhary,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7910-11-15 10:46:48 Firefox/3.8,Segment C,"Mira-Bhayandar, Madhya Pradesh",,,,Server
2021-10-23 18:56:18,15.227.207.236,56.7.85.23,18251,47413,TCP,869,Control,FTP,Incidunt illum aliquid nobis tempora doloremque corporis. Consectetur optio officia ratione quae modi vitae.,,44.54,,DDoS,Known Pattern A,Ignored,High,Dhanush Sarma,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),Segment C,"Aurangabad, Odisha",,,Alert Data,Server
2022-05-14 03:47:39,39.73.171.242,126.249.58.154,59826,56230,UDP,1139,Control,HTTP,Natus delectus ipsa dolorum temporibus aut quod. Molestiae aperiam officia cum consectetur officia.,IoC Detected,84.57,,Malware,Known Pattern A,Blocked,High,Amira Sharma,Opera/8.62.(Windows NT 5.01; hy-AM) Presto/2.9.161 Version/12.00,Segment B,"Dharmavaram, Tripura",103.238.19.86,Log Data,Alert Data,Firewall
2021-08-31 08:28:00,190.132.60.17,199.55.216.247,58256,9684,TCP,475,Control,HTTP,Architecto minima rem corrupti.,,9.27,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Azad Dutta,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.4v9160.0 Mobile/78Y966 Safari/534.1",Segment B,"Gopalpur, Bihar",37.194.195.27,Log Data,,Server
2023-03-18 03:58:49,212.162.102.29,82.121.184.106,44132,23825,UDP,1116,Data,FTP,Possimus provident maiores possimus id. Id asperiores ipsam sunt quas qui inventore.,IoC Detected,27.37,Alert Triggered,Malware,Known Pattern B,Blocked,High,Jhanvi Chacko,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0),Segment C,"Salem, Telangana",,,Alert Data,Server
2022-12-02 04:33:07,61.26.218.174,12.206.144.46,58866,18781,UDP,288,Control,DNS,Et commodi expedita quia sed ex eveniet explicabo. Unde doloremque reprehenderit impedit. Non eum magnam voluptatum.,IoC Detected,91.61,,Malware,Known Pattern B,Ignored,Medium,Divij Anne,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.888.0 Safari/536.1",Segment C,"Durg, Tripura",,Log Data,,Firewall
2021-02-07 00:40:27,177.250.164.189,10.192.17.252,30554,41566,ICMP,515,Data,DNS,Molestiae laborum quas. Minus dolorum odit minima magnam voluptatibus.,,71.96,,Malware,Known Pattern B,Blocked,Medium,Dishani Butala,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.2.20) Gecko/3944-11-04 05:49:54 Firefox/15.0,Segment A,"Yamunanagar, Gujarat",,Log Data,,Server
2022-09-05 00:32:19,64.212.168.116,174.33.213.249,28730,52147,UDP,1311,Data,DNS,"Blanditiis expedita ea repellat odio deleniti quaerat. Delectus iure id eveniet quae dolore.
Voluptatibus nemo hic perspiciatis quis quidem. Doloremque cum occaecati ad vitae. Accusamus aliquid quia.",IoC Detected,42.51,Alert Triggered,Malware,Known Pattern B,Logged,High,Ahana  Dugar,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/18.0.873.0 Safari/534.2",Segment C,"Etawah, Tripura",121.148.106.102,,Alert Data,Firewall
2020-01-10 15:46:12,106.54.99.1,69.57.21.10,42286,38174,TCP,493,Data,FTP,Minus hic quo doloremque dolor mollitia dolore labore. Dignissimos enim totam pariatur amet culpa possimus delectus. Non eligendi quae sequi.,,70.83,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Zoya Dass,Mozilla/5.0 (Windows 98; eo-US; rv:1.9.0.20) Gecko/5867-11-19 14:59:04 Firefox/6.0,Segment C,"Nandyal, Assam",,,Alert Data,Firewall
2023-06-10 19:00:23,129.45.105.153,7.91.222.114,12292,22284,TCP,826,Data,HTTP,Voluptates vel nisi quos impedit ducimus. Cupiditate blanditiis rem qui.,IoC Detected,66.56,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Fateh Agrawal,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/13.7v4223.0 Mobile/96D065 Safari/536.2",Segment B,"Mahbubnagar, Gujarat",,,,Server
2022-12-30 10:41:08,4.213.89.201,195.192.30.125,64749,19951,ICMP,1061,Control,DNS,Ullam aperiam delectus. Minus aut exercitationem ducimus nostrum quis necessitatibus. Explicabo nostrum veritatis aperiam.,,19.6,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Saksham Ramanathan,Opera/9.82.(X11; Linux x86_64; te-IN) Presto/2.9.188 Version/12.00,Segment C,"Nagercoil, Odisha",174.20.243.253,,Alert Data,Firewall
2022-08-20 17:12:19,55.212.90.201,195.88.52.44,34715,10747,ICMP,481,Control,DNS,Quae commodi id temporibus esse. Veritatis accusamus ipsam incidunt eligendi quisquam aliquid unde.,IoC Detected,73.85,,DDoS,Known Pattern B,Ignored,Medium,Azad Sankar,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8 rv:6.0; ug-CN) AppleWebKit/534.1.1 (KHTML, like Gecko) Version/4.0 Safari/534.1.1",Segment A,"Mahbubnagar, Telangana",59.221.103.167,,Alert Data,Firewall
2023-09-27 18:39:53,51.93.207.76,202.112.194.80,27965,2079,TCP,613,Data,DNS,"Distinctio rerum libero rerum tenetur. Dolores aliquid nemo magni velit.
Eligendi voluptatibus corrupti laboriosam. Aliquid accusamus libero cum quibusdam. Error eveniet atque cum laudantium dicta.",,73.66,Alert Triggered,Malware,Known Pattern B,Logged,High,Inaaya  Bhardwaj,Opera/9.26.(Windows NT 4.0; lv-LV) Presto/2.9.162 Version/11.00,Segment B,"Kumbakonam, Madhya Pradesh",,,Alert Data,Firewall
2023-02-09 00:00:15,157.240.52.104,117.194.143.167,30097,44623,TCP,981,Data,DNS,Animi similique saepe error natus ipsa. Sed corrupti eligendi possimus aliquid facilis. Assumenda at ratione explicabo repellendus officiis reprehenderit.,IoC Detected,19.95,,DDoS,Known Pattern B,Logged,High,Nayantara Sant,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8 rv:4.0; mai-IN) AppleWebKit/534.18.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.18.7",Segment B,"Satara, Bihar",14.208.103.107,,Alert Data,Firewall
2020-01-13 13:50:57,34.120.149.233,102.51.66.17,53285,17379,ICMP,384,Control,HTTP,"Ipsa dolorum veritatis.
Quis dolorum placeat dolorum velit. Animi qui similique assumenda aut corporis. Magnam architecto quibusdam architecto delectus nemo sequi repudiandae.",IoC Detected,1.18,,DDoS,Known Pattern A,Blocked,Medium,Tushar Cheema,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1),Segment A,"New Delhi, Uttarakhand",,,,Server
2023-01-07 04:57:33,18.153.210.203,181.202.236.84,59883,48095,TCP,629,Control,FTP,"Esse et laborum excepturi nemo rerum odio.
Cum nihil ullam reiciendis maiores aut officiis. Iste nihil recusandae odit minima itaque quia inventore. Enim dicta magnam accusantium eaque.",,86.74,,Malware,Known Pattern A,Logged,High,Biju Behl,Opera/8.81.(Windows NT 5.2; niu-NZ) Presto/2.9.177 Version/10.00,Segment B,"Guntur, Karnataka",,,Alert Data,Server
2023-04-09 04:48:33,44.119.34.166,64.156.131.207,2184,35967,ICMP,1223,Control,FTP,Fuga dolor unde quo tenetur illum distinctio impedit. Inventore impedit quo. Fuga laudantium dicta laborum cupiditate porro sed expedita. Quam rem rerum eaque quos voluptatum.,IoC Detected,96.6,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Riya Barman,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3086-01-11 10:22:43 Firefox/3.8,Segment C,"Surendranagar Dudhrej, Maharashtra",14.106.252.230,,Alert Data,Firewall
2023-09-09 13:39:18,22.10.185.143,13.70.146.10,43522,41693,TCP,124,Control,FTP,"Eos at corrupti beatae temporibus. Deleniti exercitationem asperiores assumenda quod dignissimos.
Laudantium ipsa architecto dolore. Autem ipsam quod enim.",,84.04,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Kanav Swaminathan,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),Segment B,"Patna, Madhya Pradesh",124.102.7.55,,,Firewall
